JourneyRef,Time,LineNumber,JourneyPointRef,StopPointId,ApcAlightingCount,AfcBoardingCount,AfcAlightingCount,UpstreamTimingPointAbbreviation,DownstreamTimingPointAbbreviation,LineDirectionCode,ApcBoardingCount
20200919L0219J0205,2020-09-19 11:10:00.0000000,219,20200919L0219J0205#007 ,7726,0,0,0,KIHY,SYDM,1,0
20200919L0219J0205,2020-09-19 11:10:50.0000000,219,20200919L0219J0205#008 ,7728,0,0,0,SYDM,SYDM,1,0
20200919L0219J0205,2020-09-19 11:11:40.0000000,219,20200919L0219J0205#009 ,7729,0,1,0,SYDM,EJST,1,1
20200919L0219J0205,2020-09-19 11:12:25.0000000,219,20200919L0219J0205#010 ,7730,0,0,0,SYDM,EJST,1,0
20200919L0219J0205,2020-09-19 11:13:18.0000000,219,20200919L0219J0205#011 ,7731,0,0,0,SYDM,EJST,1,0
20200919L0219J0205,2020-09-19 11:14:05.0000000,219,20200919L0219J0205#012 ,7732,0,0,0,EJST,EJST,1,0
20200919L0219J0205,2020-09-19 11:14:55.0000000,219,20200919L0219J0205#013 ,7733,0,0,0,EJST,EJEG,1,0
20200919L0219J0205,2020-09-19 11:15:54.0000000,219,20200919L0219J0205#014 ,7734,0,1,0,EJST,EJEG,1,1
20200919L0219J0205,2020-09-19 11:17:04.0000000,219,20200919L0219J0205#015 ,7736,0,0,0,EJST,EJEG,1,0
20200919L0219J0205,2020-09-19 11:17:40.0000000,219,20200919L0219J0205#016 ,7737,0,0,0,EJEG,EJEG,1,0
20200919L0219J0205,2020-09-19 11:20:01.0000000,219,20200919L0219J0205#017 ,7616,0,0,0,LGTV,LGTV,1,0
20200919L0219J0205,2020-09-19 11:22:02.0000000,219,20200919L0219J0205#018 ,7617,0,0,0,ENGR,ENGR,1,0
20200919L0219J0205,2020-09-19 11:23:17.0000000,219,20200919L0219J0205#019 ,7618,0,0,0,ENGR,KISO,1,0
20200919L0219J0205,2020-09-19 11:23:55.0000000,219,20200919L0219J0205#020 ,7619,0,0,0,ENGR,KISO,1,0
20200919L0219J0205,2020-09-19 11:25:00.0000000,219,20200919L0219J0205#021 ,7620,0,1,0,ENGR,KISO,1,2
20200919L0219J0205,2020-09-19 11:25:33.0000000,219,20200919L0219J0205#022 ,7621,0,0,0,KISO,KISO,1,0
20200919L0219J0205,2020-09-19 11:27:28.0000000,219,20200919L0219J0205#023 ,7622,0,0,0,KISO,VSÅ,1,0
20200919L0219J0205,2020-09-19 11:28:53.0000000,219,20200919L0219J0205#024 ,7623,0,0,0,VSÅ,VSÅ,1,0
20200919L0219J0205,2020-09-19 11:29:46.0000000,219,20200919L0219J0205#025 ,7624,0,0,0,VSÅ,HSST,1,0
20200919L0219J0205,2020-09-19 11:32:31.0000000,219,20200919L0219J0205#026 ,4259,1,0,0,VSÅ,HSST,1,1
20200919L0219J0205,2020-09-19 11:33:42.0000000,219,20200919L0219J0205#027 ,4260,0,0,0,VSÅ,HSST,1,0
20200919L0219J0205,2020-09-19 11:34:22.0000000,219,20200919L0219J0205#028 ,4261,0,0,0,VSÅ,HSST,1,0
20200919L0219J0205,2020-09-19 11:35:00.0000000,219,20200919L0219J0205#029 ,4328,12,0,5,HSST,HSST,1,0
20200919L0219J0211,2020-09-19 17:00:59.0000000,219,20200919L0219J0211#001 ,7609,0,0,0,KIHY,KIHY,1,1
20200919L0219J0211,2020-09-19 17:01:46.0000000,219,20200919L0219J0211#002 ,7661,0,0,0,KIHY,SYDM,1,0
20200919L0219J0211,2020-09-19 17:03:19.0000000,219,20200919L0219J0211#003 ,51599,0,0,0,KIHY,SYDM,1,1
20200919L0219J0211,2020-09-19 17:04:20.0000000,219,20200919L0219J0211#004 ,51596,0,1,0,KIHY,SYDM,1,1
20200919L0219J0211,2020-09-19 17:06:54.0000000,219,20200919L0219J0211#005 ,2769,0,0,0,KIHY,SYDM,1,0
20200919L0219J0211,2020-09-19 17:07:32.0000000,219,20200919L0219J0211#006 ,7767,0,0,0,KIHY,SYDM,1,0
20200919L0219J0211,2020-09-19 17:08:41.0000000,219,20200919L0219J0211#007 ,7726,0,0,0,KIHY,SYDM,1,0
20200919L0219J0211,2020-09-19 17:09:27.0000000,219,20200919L0219J0211#008 ,7728,0,0,0,SYDM,SYDM,1,0
20200919L0219J0211,2020-09-19 17:10:13.0000000,219,20200919L0219J0211#009 ,7729,0,0,0,SYDM,EJST,1,1
20200919L0219J0211,2020-09-19 17:11:11.0000000,219,20200919L0219J0211#010 ,7730,0,0,0,SYDM,EJST,1,0
20200919L0219J0211,2020-09-19 17:12:12.0000000,219,20200919L0219J0211#011 ,7731,0,0,0,SYDM,EJST,1,0
20200919L0219J0211,2020-09-19 17:12:52.0000000,219,20200919L0219J0211#012 ,7732,0,0,0,EJST,EJST,1,0
20200919L0219J0211,2020-09-19 17:13:47.0000000,219,20200919L0219J0211#013 ,7733,1,0,0,EJST,EJEG,1,0
20200919L0219J0211,2020-09-19 17:14:49.0000000,219,20200919L0219J0211#014 ,7734,0,1,0,EJST,EJEG,1,0
20200919L0219J0211,2020-09-19 17:15:49.0000000,219,20200919L0219J0211#015 ,7736,0,0,0,EJST,EJEG,1,0
20200919L0219J0211,2020-09-19 17:17:04.0000000,219,20200919L0219J0211#016 ,7737,0,1,0,EJEG,EJEG,1,2
20200919L0219J0211,2020-09-19 17:19:52.0000000,219,20200919L0219J0211#017 ,7616,0,0,0,LGTV,LGTV,1,0
20200919L0219J0211,2020-09-19 17:21:47.0000000,219,20200919L0219J0211#018 ,7617,0,0,0,ENGR,ENGR,1,0
20200919L0219J0211,2020-09-19 17:23:00.0000000,219,20200919L0219J0211#019 ,7618,0,0,0,ENGR,KISO,1,0
20200919L0219J0211,2020-09-19 17:23:36.0000000,219,20200919L0219J0211#020 ,7619,0,0,0,ENGR,KISO,1,0
20200919L0219J0211,2020-09-19 17:24:16.0000000,219,20200919L0219J0211#021 ,7620,0,0,0,ENGR,KISO,1,0
20200919L0219J0211,2020-09-19 17:24:46.0000000,219,20200919L0219J0211#022 ,7621,0,0,0,KISO,KISO,1,0
20200919L0219J0211,2020-09-19 17:27:03.0000000,219,20200919L0219J0211#023 ,7622,0,0,0,KISO,VSÅ,1,0
20200919L0219J0211,2020-09-19 17:28:03.0000000,219,20200919L0219J0211#024 ,7623,0,0,0,VSÅ,VSÅ,1,0
20200919L0219J0211,2020-09-19 17:28:49.0000000,219,20200919L0219J0211#025 ,7624,0,0,0,VSÅ,HSST,1,0
20200919L0219J0211,2020-09-19 17:31:18.0000000,219,20200919L0219J0211#026 ,4259,0,0,0,VSÅ,HSST,1,0
20200919L0219J0211,2020-09-19 17:32:17.0000000,219,20200919L0219J0211#027 ,4260,0,0,1,VSÅ,HSST,1,0
20200919L0219J0211,2020-09-19 17:33:39.0000000,219,20200919L0219J0211#028 ,4261,1,0,0,VSÅ,HSST,1,0
20200919L0219J0211,2020-09-19 17:35:00.0000000,219,20200919L0219J0211#029 ,4328,5,0,2,HSST,HSST,1,0
20200919L0219J0225,2020-09-19 14:24:19.0000000,219,20200919L0219J0225#001 ,4294,0,10,0,HSST,HSST,2,14
20200919L0219J0225,2020-09-19 14:25:44.0000000,219,20200919L0219J0225#002 ,4262,0,0,0,HSST,VSÅ,2,0
20200919L0219J0225,2020-09-19 14:26:24.0000000,219,20200919L0219J0225#003 ,4263,0,0,0,HSST,VSÅ,2,0
20200919L0219J0225,2020-09-19 14:29:17.0000000,219,20200919L0219J0225#004 ,7625,0,0,0,HSST,VSÅ,2,0
20200919L0219J0225,2020-09-19 14:31:01.0000000,219,20200919L0219J0225#005 ,7626,3,0,3,VSÅ,VSÅ,2,0
20200919L0219J0225,2020-09-19 14:32:09.0000000,219,20200919L0219J0225#006 ,2762,0,0,0,VSÅ,KISO,2,0
20200919L0219J0225,2020-09-19 14:32:38.0000000,219,20200919L0219J0225#007 ,7627,0,0,0,VSÅ,KISO,2,0
20200919L0219J0225,2020-09-19 14:34:27.0000000,219,20200919L0219J0225#008 ,7628,1,0,0,KISO,KISO,2,0
20200919L0219J0225,2020-09-19 14:35:03.0000000,219,20200919L0219J0225#009 ,7629,0,0,0,KISO,ENGR,2,0
20200919L0219J0225,2020-09-19 14:35:38.0000000,219,20200919L0219J0225#010 ,7630,0,0,0,KISO,ENGR,2,0
20200919L0219J0225,2020-09-19 14:36:18.0000000,219,20200919L0219J0225#011 ,30387,0,0,0,KISO,ENGR,2,0
20200919L0219J0225,2020-09-19 14:38:01.0000000,219,20200919L0219J0225#012 ,7632,1,0,1,ENGR,ENGR,2,0
20200919L0219J0225,2020-09-19 14:40:51.0000000,219,20200919L0219J0225#013 ,7633,0,0,0,LGTV,LGTV,2,0
20200919L0219J0225,2020-09-19 14:43:10.0000000,219,20200919L0219J0225#014 ,7755,4,0,2,EJEG,EJEG,2,0
20200919L0219J0225,2020-09-19 14:43:48.0000000,219,20200919L0219J0225#015 ,7756,0,0,0,EJEG,EJST,2,0
20200919L0219J0225,2020-09-19 14:44:47.0000000,219,20200919L0219J0225#016 ,7758,0,0,0,EJEG,EJST,2,0
20200919L0219J0225,2020-09-19 14:45:48.0000000,219,20200919L0219J0225#017 ,7759,1,0,1,EJEG,EJST,2,0
20200919L0219J0225,2020-09-19 14:46:46.0000000,219,20200919L0219J0225#018 ,7760,0,0,0,EJST,EJST,2,0
20200919L0219J0225,2020-09-19 14:47:23.0000000,219,20200919L0219J0225#019 ,7761,0,0,0,EJST,SYDM,2,1
20200919L0219J0225,2020-09-19 14:48:45.0000000,219,20200919L0219J0225#020 ,7762,0,0,0,EJST,SYDM,2,0
20200919L0219J0225,2020-09-19 14:49:22.0000000,219,20200919L0219J0225#021 ,7763,1,0,0,EJST,SYDM,2,0
20200919L0219J0225,2020-09-19 14:50:11.0000000,219,20200919L0219J0225#022 ,7764,0,0,1,SYDM,SYDM,2,0
20200919L0219J0225,2020-09-19 14:51:04.0000000,219,20200919L0219J0225#023 ,7766,0,0,0,SYDM,KIHY,2,0
20200919L0219J0225,2020-09-19 14:52:11.0000000,219,20200919L0219J0225#024 ,7767,0,0,0,SYDM,KIHY,2,0
20200919L0219J0225,2020-09-19 14:52:51.0000000,219,20200919L0219J0225#025 ,2771,0,0,0,SYDM,KIHY,2,0
20200919L0219J0225,2020-09-19 14:55:54.0000000,219,20200919L0219J0225#026 ,51597,1,0,1,SYDM,KIHY,2,0
20200919L0219J0225,2020-09-19 14:56:30.0000000,219,20200919L0219J0225#027 ,51600,0,0,0,SYDM,KIHY,2,0
20200919L0219J0225,2020-09-19 14:57:49.0000000,219,20200919L0219J0225#028 ,7695,0,0,0,SYDM,KIHY,2,0
20200919L0219J0225,2020-09-19 14:57:00.0000000,219,20200919L0219J0225#029 ,7640,3,0,1,KIHY,KIHY,2,0
20200919L0219J0231,2020-09-19 20:24:04.0000000,219,20200919L0219J0231#001 ,4294,0,2,0,HSST,HSST,2,9
20200919L0219J0231,2020-09-19 20:25:25.0000000,219,20200919L0219J0231#002 ,4262,0,0,0,HSST,VSÅ,2,0
20200919L0219J0231,2020-09-19 20:26:06.0000000,219,20200919L0219J0231#003 ,4263,0,0,0,HSST,VSÅ,2,0
20200919L0219J0231,2020-09-19 20:28:36.0000000,219,20200919L0219J0231#004 ,7625,0,0,0,HSST,VSÅ,2,0
20200919L0219J0231,2020-09-19 20:30:02.0000000,219,20200919L0219J0231#005 ,7626,0,1,0,VSÅ,VSÅ,2,1
20200919L0219J0231,2020-09-19 20:31:15.0000000,219,20200919L0219J0231#006 ,2762,0,0,0,VSÅ,KISO,2,0
20200919L0219J0231,2020-09-19 20:31:43.0000000,219,20200919L0219J0231#007 ,7627,0,0,0,VSÅ,KISO,2,0
20200919L0219J0231,2020-09-19 20:34:11.0000000,219,20200919L0219J0231#008 ,7628,0,0,1,KISO,KISO,2,0
20200919L0219J0231,2020-09-19 20:35:10.0000000,219,20200919L0219J0231#009 ,7629,2,0,0,KISO,ENGR,2,0
20200919L0219J0231,2020-09-19 20:36:12.0000000,219,20200919L0219J0231#010 ,7630,1,0,1,KISO,ENGR,2,0
20200919L0219J0231,2020-09-19 20:37:11.0000000,219,20200919L0219J0231#011 ,30387,0,0,0,KISO,ENGR,2,1
20200919L0219J0231,2020-09-19 20:38:30.0000000,219,20200919L0219J0231#012 ,7632,0,0,0,ENGR,ENGR,2,0
20200919L0219J0231,2020-09-19 20:41:24.0000000,219,20200919L0219J0231#013 ,7633,0,0,0,LGTV,LGTV,2,0
20200919L0219J0231,2020-09-19 20:43:27.0000000,219,20200919L0219J0231#014 ,7755,0,0,0,EJEG,EJEG,2,0
20200919L0219J0231,2020-09-19 20:44:11.0000000,219,20200919L0219J0231#015 ,7756,1,0,0,EJEG,EJST,2,0
20200919L0219J0231,2020-09-19 20:45:09.0000000,219,20200919L0219J0231#016 ,7758,0,0,0,EJEG,EJST,2,0
20200919L0219J0231,2020-09-19 20:46:16.0000000,219,20200919L0219J0231#017 ,7759,0,0,0,EJEG,EJST,2,3
20200919L0219J0231,2020-09-19 20:47:12.0000000,219,20200919L0219J0231#018 ,7760,0,0,0,EJST,EJST,2,0
20200919L0219J0231,2020-09-19 20:47:47.0000000,219,20200919L0219J0231#019 ,7761,0,0,0,EJST,SYDM,2,0
20200919L0219J0231,2020-09-19 20:48:50.0000000,219,20200919L0219J0231#020 ,7762,1,0,0,EJST,SYDM,2,0
20200919L0219J0231,2020-09-19 20:49:30.0000000,219,20200919L0219J0231#021 ,7763,0,0,0,EJST,SYDM,2,0
20200919L0219J0231,2020-09-19 20:50:07.0000000,219,20200919L0219J0231#022 ,7764,0,0,0,SYDM,SYDM,2,0
20200919L0219J0231,2020-09-19 20:51:10.0000000,219,20200919L0219J0231#023 ,7766,0,1,0,SYDM,KIHY,2,1
20200919L0219J0231,2020-09-19 20:52:22.0000000,219,20200919L0219J0231#024 ,7767,0,0,0,SYDM,KIHY,2,0
20200919L0219J0231,2020-09-19 20:53:05.0000000,219,20200919L0219J0231#025 ,2771,0,0,0,SYDM,KIHY,2,0
20200919L0219J0231,2020-09-19 20:55:48.0000000,219,20200919L0219J0231#026 ,51597,1,0,0,SYDM,KIHY,2,0
20200919L0219J0231,2020-09-19 20:56:46.0000000,219,20200919L0219J0231#027 ,51600,3,0,0,SYDM,KIHY,2,0
20200919L0219J0231,2020-09-19 20:58:06.0000000,219,20200919L0219J0231#028 ,7695,0,0,0,SYDM,KIHY,2,0
20200919L0219J0231,2020-09-19 20:57:00.0000000,219,20200919L0219J0231#029 ,7640,3,0,2,KIHY,KIHY,2,0
20200919L0220J0002,2020-09-19 10:44:44.0000000,220,20200919L0220J0002#001 ,10043,0,0,0,ROØ,ROØ,1,2
20200919L0220J0002,2020-09-19 10:49:23.0000000,220,20200919L0220J0002#002 ,4184,0,0,0,ROØ,TEHA,1,1
20200919L0220J0002,2020-09-19 10:50:56.0000000,220,20200919L0220J0002#003 ,48753,0,0,0,ROØ,TEHA,1,0
20200919L0220J0002,2020-09-19 10:52:16.0000000,220,20200919L0220J0002#004 ,9991,0,0,0,ROØ,TEHA,1,0
20200919L0220J0002,2020-09-19 10:53:07.0000000,220,20200919L0220J0002#005 ,9992,0,4,0,TEHA,TEHA,1,4
20200919L0220J0002,2020-09-19 10:53:34.0000000,220,20200919L0220J0002#006 ,9993,0,0,0,TEHA,TRST,1,0
20200919L0220J0002,2020-09-19 10:54:02.0000000,220,20200919L0220J0002#007 ,9994,0,0,0,TEHA,TRST,1,0
20200919L0220J0002,2020-09-19 10:54:34.0000000,220,20200919L0220J0002#008 ,4396,0,0,0,TEHA,TRST,1,0
20200919L0220J0002,2020-09-19 10:55:54.0000000,220,20200919L0220J0002#009 ,4397,1,0,0,TEHA,TRST,1,0
20200919L0220J0002,2020-09-19 11:00:03.0000000,220,20200919L0220J0002#010 ,49426,6,0,4,TRST,TRST,1,0
20200919L0220J0002,2020-09-19 11:01:33.0000000,220,20200919L0220J0002#013 ,30009,0,0,0,TRST,TREØ,1,0
20200919L0220J0002,2020-09-19 11:02:09.0000000,220,20200919L0220J0002#014 ,49585,0,0,0,TRST,TREØ,1,0
20200919L0220J0002,2020-09-19 11:02:27.0000000,220,20200919L0220J0002#015 ,30011,0,0,0,TRST,TREØ,1,0
20200919L0220J0002,2020-09-19 11:03:20.0000000,220,20200919L0220J0002#016 ,47629,0,0,0,TRST,TREØ,1,0
20200919L0220J0002,2020-09-19 11:03:57.0000000,220,20200919L0220J0002#017 ,47627,0,0,0,TRST,TREØ,1,0
20200919L0220J0002,2020-09-19 11:08:00.0000000,220,20200919L0220J0002#018 ,47564,0,0,0,TREØ,TREØ,1,0
20200919L0220J0008,2020-09-19 16:47:36.0000000,220,20200919L0220J0008#001 ,10043,0,0,0,ROØ,ROØ,1,6
20200919L0220J0008,2020-09-19 16:50:19.0000000,220,20200919L0220J0008#002 ,4184,0,1,0,ROØ,TEHA,1,2
20200919L0220J0008,2020-09-19 16:51:42.0000000,220,20200919L0220J0008#003 ,48753,0,0,0,ROØ,TEHA,1,0
20200919L0220J0008,2020-09-19 16:52:47.0000000,220,20200919L0220J0008#004 ,9991,0,0,0,ROØ,TEHA,1,0
20200919L0220J0008,2020-09-19 16:53:05.0000000,220,20200919L0220J0008#005 ,9992,0,0,0,TEHA,TEHA,1,0
20200919L0220J0008,2020-09-19 16:53:32.0000000,220,20200919L0220J0008#006 ,9993,0,0,0,TEHA,TRST,1,0
20200919L0220J0008,2020-09-19 16:54:09.0000000,220,20200919L0220J0008#007 ,9994,0,0,0,TEHA,TRST,1,0
20200919L0220J0008,2020-09-19 16:54:51.0000000,220,20200919L0220J0008#008 ,4396,1,0,0,TEHA,TRST,1,1
20200919L0220J0008,2020-09-19 16:56:25.0000000,220,20200919L0220J0008#009 ,4397,3,0,1,TEHA,TRST,1,0
20200919L0220J0008,2020-09-19 17:00:07.0000000,220,20200919L0220J0008#010 ,49426,2,0,0,TRST,TRST,1,0
20200919L0220J0008,2020-09-19 17:01:50.0000000,220,20200919L0220J0008#013 ,30009,0,0,0,TRST,TREØ,1,0
20200919L0220J0008,2020-09-19 17:02:36.0000000,220,20200919L0220J0008#014 ,49585,0,0,0,TRST,TREØ,1,0
20200919L0220J0008,2020-09-19 17:02:55.0000000,220,20200919L0220J0008#015 ,30011,0,0,0,TRST,TREØ,1,0
20200919L0220J0008,2020-09-19 17:03:55.0000000,220,20200919L0220J0008#016 ,47629,0,0,0,TRST,TREØ,1,0
20200919L0220J0008,2020-09-19 17:04:36.0000000,220,20200919L0220J0008#017 ,47627,0,0,0,TRST,TREØ,1,0
20200919L0220J0008,2020-09-19 17:08:00.0000000,220,20200919L0220J0008#018 ,47564,1,0,0,TREØ,TREØ,1,0
20200919L0220J0009,2020-09-19 17:47:29.0000000,220,20200919L0220J0009#001 ,10043,0,1,0,ROØ,ROØ,1,6
20200919L0220J0009,2020-09-19 17:50:04.0000000,220,20200919L0220J0009#002 ,4184,1,1,0,ROØ,TEHA,1,2
20200919L0220J0009,2020-09-19 17:52:01.0000000,220,20200919L0220J0009#003 ,48753,0,0,0,ROØ,TEHA,1,0
20200919L0220J0009,2020-09-19 17:53:03.0000000,220,20200919L0220J0009#004 ,9991,0,0,0,ROØ,TEHA,1,0
20200919L0220J0009,2020-09-19 17:53:36.0000000,220,20200919L0220J0009#005 ,9992,1,0,0,TEHA,TEHA,1,0
20200919L0220J0009,2020-09-19 17:54:05.0000000,220,20200919L0220J0009#006 ,9993,0,0,0,TEHA,TRST,1,0
20200919L0220J0009,2020-09-19 17:54:38.0000000,220,20200919L0220J0009#007 ,9994,0,0,0,TEHA,TRST,1,0
20200919L0220J0009,2020-09-19 17:55:05.0000000,220,20200919L0220J0009#008 ,4396,0,0,0,TEHA,TRST,1,0
20200919L0220J0009,2020-09-19 17:55:40.0000000,220,20200919L0220J0009#009 ,4397,0,0,0,TEHA,TRST,1,0
20200919L0220J0009,2020-09-19 18:00:24.0000000,220,20200919L0220J0009#010 ,49426,1,0,0,TRST,TRST,1,2
20200919L0220J0009,2020-09-19 18:02:01.0000000,220,20200919L0220J0009#013 ,30009,0,0,0,TRST,TREØ,1,0
20200919L0220J0009,2020-09-19 18:02:43.0000000,220,20200919L0220J0009#014 ,49585,0,0,0,TRST,TREØ,1,0
20200919L0220J0009,2020-09-19 18:03:01.0000000,220,20200919L0220J0009#015 ,30011,0,0,0,TRST,TREØ,1,0
20200919L0220J0009,2020-09-19 18:04:20.0000000,220,20200919L0220J0009#016 ,47629,2,0,1,TRST,TREØ,1,0
20200919L0220J0009,2020-09-19 18:05:05.0000000,220,20200919L0220J0009#017 ,47627,0,0,0,TRST,TREØ,1,0
20200919L0220J0009,2020-09-19 18:08:00.0000000,220,20200919L0220J0009#018 ,47564,5,0,1,TREØ,TREØ,1,0
20200919L0220J0013,2020-09-19 21:47:13.0000000,220,20200919L0220J0013#001 ,10043,0,1,0,ROØ,ROØ,1,3
20200919L0220J0013,2020-09-19 21:50:08.0000000,220,20200919L0220J0013#002 ,4184,0,0,0,ROØ,TEHA,1,0
20200919L0220J0013,2020-09-19 21:52:06.0000000,220,20200919L0220J0013#003 ,48753,0,0,0,ROØ,TEHA,1,0
20200919L0220J0013,2020-09-19 21:53:54.0000000,220,20200919L0220J0013#004 ,9991,0,0,0,ROØ,TEHA,1,0
20200919L0220J0013,2020-09-19 21:54:18.0000000,220,20200919L0220J0013#005 ,9992,0,0,0,TEHA,TEHA,1,0
20200919L0220J0013,2020-09-19 21:54:51.0000000,220,20200919L0220J0013#006 ,9993,0,0,0,TEHA,TRST,1,0
20200919L0220J0013,2020-09-19 21:56:12.0000000,220,20200919L0220J0013#007 ,9994,0,2,0,TEHA,TRST,1,5
20200919L0220J0013,2020-09-19 21:57:33.0000000,220,20200919L0220J0013#008 ,4396,1,0,1,TEHA,TRST,1,0
20200919L0220J0013,2020-09-19 21:58:29.0000000,220,20200919L0220J0013#009 ,4397,0,0,0,TEHA,TRST,1,0
20200919L0220J0013,2020-09-19 22:01:01.0000000,220,20200919L0220J0013#010 ,49426,2,0,2,TRST,TRST,1,0
20200919L0220J0013,2020-09-19 22:03:15.0000000,220,20200919L0220J0013#013 ,30009,0,0,0,TRST,TREØ,1,0
20200919L0220J0013,2020-09-19 22:04:16.0000000,220,20200919L0220J0013#014 ,49585,0,0,0,TRST,TREØ,1,0
20200919L0220J0013,2020-09-19 22:04:42.0000000,220,20200919L0220J0013#015 ,30011,0,0,0,TRST,TREØ,1,0
20200919L0220J0013,2020-09-19 22:06:28.0000000,220,20200919L0220J0013#016 ,47629,2,0,0,TRST,TREØ,1,0
20200919L0220J0013,2020-09-19 22:07:29.0000000,220,20200919L0220J0013#017 ,47627,0,0,0,TRST,TREØ,1,0
20200919L0220J0013,2020-09-19 22:08:00.0000000,220,20200919L0220J0013#018 ,47564,3,0,0,TREØ,TREØ,1,0
20200919L0220J0016,2020-09-19 10:19:26.0000000,220,20200919L0220J0016#001 ,47564,0,2,0,TREØ,TREØ,2,2
20200919L0220J0016,2020-09-19 10:20:16.0000000,220,20200919L0220J0016#002 ,47628,0,0,0,TREØ,TRST,2,0
20200919L0220J0016,2020-09-19 10:20:40.0000000,220,20200919L0220J0016#003 ,47630,0,0,0,TREØ,TRST,2,0
20200919L0220J0016,2020-09-19 10:21:35.0000000,220,20200919L0220J0016#005 ,40039,0,0,0,TREØ,TRST,2,0
20200919L0220J0016,2020-09-19 10:22:27.0000000,220,20200919L0220J0016#006 ,40040,0,0,0,TREØ,TRST,2,0
20200919L0220J0016,2020-09-19 10:26:11.0000000,220,20200919L0220J0016#009 ,48089,0,0,0,TRST,TRST,2,0
20200919L0220J0016,2020-09-19 10:27:53.0000000,220,20200919L0220J0016#010 ,28135,0,0,0,TRST,TEHA,2,0
20200919L0220J0016,2020-09-19 10:28:33.0000000,220,20200919L0220J0016#011 ,4360,0,0,0,TRST,TEHA,2,0
20200919L0220J0016,2020-09-19 10:29:38.0000000,220,20200919L0220J0016#013 ,9965,0,0,0,TRST,TEHA,2,2
20200919L0220J0016,2020-09-19 10:29:57.0000000,220,20200919L0220J0016#014 ,9966,0,0,0,TRST,TEHA,2,0
20200919L0220J0016,2020-09-19 10:30:25.0000000,220,20200919L0220J0016#015 ,9967,0,0,0,TRST,TEHA,2,0
20200919L0220J0016,2020-09-19 10:32:01.0000000,220,20200919L0220J0016#016 ,9968,0,0,0,TEHA,TEHA,2,0
20200919L0220J0016,2020-09-19 10:34:03.0000000,220,20200919L0220J0016#017 ,48752,0,0,0,TEHA,ROØ,2,0
20200919L0220J0016,2020-09-19 10:34:43.0000000,220,20200919L0220J0016#018 ,4180,2,2,2,TEHA,ROØ,2,0
20200919L0220J0016,2020-09-19 10:39:00.0000000,220,20200919L0220J0016#019 ,10044,2,0,2,ROØ,ROØ,2,0
20200919L0220J0017,2020-09-19 11:19:36.0000000,220,20200919L0220J0017#001 ,47564,0,2,0,TREØ,TREØ,2,3
20200919L0220J0017,2020-09-19 11:21:14.0000000,220,20200919L0220J0017#002 ,47628,0,2,0,TREØ,TRST,2,4
20200919L0220J0017,2020-09-19 11:23:52.0000000,220,20200919L0220J0017#003 ,47630,0,2,1,TREØ,TRST,2,1
20200919L0220J0017,2020-09-19 11:24:51.0000000,220,20200919L0220J0017#005 ,40039,0,0,0,TREØ,TRST,2,0
20200919L0220J0017,2020-09-19 11:25:34.0000000,220,20200919L0220J0017#006 ,40040,0,0,0,TREØ,TRST,2,0
20200919L0220J0017,2020-09-19 11:27:06.0000000,220,20200919L0220J0017#009 ,48089,0,1,0,TRST,TRST,2,1
20200919L0220J0017,2020-09-19 11:28:33.0000000,220,20200919L0220J0017#010 ,28135,0,0,0,TRST,TEHA,2,0
20200919L0220J0017,2020-09-19 11:29:22.0000000,220,20200919L0220J0017#011 ,4360,0,0,0,TRST,TEHA,2,2
20200919L0220J0017,2020-09-19 11:30:52.0000000,220,20200919L0220J0017#013 ,9965,0,3,0,TRST,TEHA,2,7
20200919L0220J0017,2020-09-19 11:31:13.0000000,220,20200919L0220J0017#014 ,9966,0,0,0,TRST,TEHA,2,0
20200919L0220J0017,2020-09-19 11:31:40.0000000,220,20200919L0220J0017#015 ,9967,0,0,0,TRST,TEHA,2,0
20200919L0220J0017,2020-09-19 11:32:18.0000000,220,20200919L0220J0017#016 ,9968,1,1,1,TEHA,TEHA,2,0
20200919L0220J0017,2020-09-19 11:34:27.0000000,220,20200919L0220J0017#017 ,48752,0,0,1,TEHA,ROØ,2,0
20200919L0220J0017,2020-09-19 11:35:34.0000000,220,20200919L0220J0017#018 ,4180,10,0,6,TEHA,ROØ,2,1
20200919L0220J0017,2020-09-19 11:38:12.0000000,220,20200919L0220J0017#019 ,10044,4,0,2,ROØ,ROØ,2,0
20200919L0220J0018,2020-09-19 12:19:05.0000000,220,20200919L0220J0018#001 ,47564,0,0,0,TREØ,TREØ,2,0
20200919L0220J0018,2020-09-19 12:19:53.0000000,220,20200919L0220J0018#002 ,47628,0,0,0,TREØ,TRST,2,0
20200919L0220J0018,2020-09-19 12:20:23.0000000,220,20200919L0220J0018#003 ,47630,0,0,0,TREØ,TRST,2,0
20200919L0220J0018,2020-09-19 12:21:59.0000000,220,20200919L0220J0018#005 ,40039,0,0,0,TREØ,TRST,2,0
20200919L0220J0018,2020-09-19 12:23:13.0000000,220,20200919L0220J0018#006 ,40040,0,0,0,TREØ,TRST,2,0
20200919L0220J0018,2020-09-19 12:25:57.0000000,220,20200919L0220J0018#009 ,48089,0,1,0,TRST,TRST,2,1
20200919L0220J0018,2020-09-19 12:27:23.0000000,220,20200919L0220J0018#010 ,28135,0,0,0,TRST,TEHA,2,0
20200919L0220J0018,2020-09-19 12:28:18.0000000,220,20200919L0220J0018#011 ,4360,0,0,0,TRST,TEHA,2,5
